,False Positive,True Positive
0,0.0,0.0
1,0.0005590409342195168,0.0015698587127158557
2,0.0011801975277967575,0.009419152276295133
3,0.0011801975277967575,0.011773940345368918
4,0.0013665445058699298,0.0141287284144427
5,0.0018634697807317225,0.025902668759811617
6,0.0019255854400894465,0.026687598116169546
7,0.0019255854400894465,0.027472527472527472
8,0.0021119324181626186,0.03139717425431711
9,0.002174048077520343,0.03139717425431711
10,0.0026088576930244113,0.033751962323390894
11,0.0034163612646748247,0.05259026687598116
12,0.003664823902105721,0.05337519623233909
13,0.003726939561463445,0.05416012558869702
14,0.003975402198894341,0.06436420722135008
15,0.003975402198894341,0.065149136577708
16,0.004099633517609789,0.065149136577708
17,0.004907137089260202,0.06985871271585557
18,0.005155599726691099,0.06985871271585557
19,0.005404062364121995,0.0706436420722135
20,0.005590409342195167,0.0706436420722135
21,0.005590409342195167,0.07142857142857142
22,0.005652525001552892,0.07142857142857142
23,0.005838871979626064,0.07221350078492936
24,0.005900987638983788,0.07221350078492936
25,0.006025218957699236,0.07378335949764521
26,0.00608733461705696,0.07456828885400314
27,0.00639791291384558,0.07927786499215071
28,0.00639791291384558,0.08006279434850863
29,0.006460028573203305,0.08241758241758242
30,0.006460028573203305,0.08398744113029827
31,0.006584259891918753,0.08398744113029827
32,0.006584259891918753,0.0847723704866562
33,0.006708491210634201,0.08555729984301413
34,0.006770606869991925,0.08712715855572999
35,0.008137151375861854,0.09733124018838304
36,0.008137151375861854,0.0989010989010989
37,0.008509845332008199,0.10047095761381476
38,0.008571960991365923,0.10047095761381476
39,0.009006770606869993,0.1043956043956044
40,0.009193117584943164,0.10989010989010989
41,0.009565811541089509,0.11224489795918367
42,0.009690042859804958,0.11224489795918367
43,0.009690042859804958,0.1130298273155416
44,0.00975215851916268,0.1130298273155416
45,0.009814274178520405,0.11538461538461539
46,0.009876389837878129,0.11695447409733124
47,0.009876389837878129,0.11773940345368916
48,0.010683893409528543,0.12480376766091052
49,0.01111870302503261,0.12558869701726844
50,0.011242934343748059,0.12558869701726844
51,0.011305050003105784,0.12872841444270017
52,0.01142928132182123,0.12872841444270017
53,0.01142928132182123,0.130298273155416
54,0.01260947884961799,0.13657770800627944
55,0.013106404124479781,0.13971742543171115
56,0.013727560718057022,0.141287284144427
57,0.01385179203677247,0.141287284144427
58,0.013913907696130195,0.141287284144427
59,0.013913907696130195,0.14207221350078492
60,0.01397602335548792,0.14285714285714285
61,0.014100254674203366,0.14364207221350078
62,0.01428660165227654,0.14364207221350078
63,0.015280452202000125,0.14756671899529042
64,0.015777377476861917,0.152276295133438
65,0.01583949313621964,0.15306122448979592
66,0.01583949313621964,0.15384615384615385
67,0.015901608795577366,0.15384615384615385
68,0.016025840114292814,0.1546310832025118
69,0.016025840114292814,0.15620094191522763
70,0.016212187092365986,0.1609105180533752
71,0.016336418411081435,0.1609105180533752
72,0.016646996707870055,0.16248037676609106
73,0.016833343685943226,0.16326530612244897
74,0.017081806323374124,0.16718995290423863
75,0.017143921982731847,0.16797488226059654
76,0.017392384620162744,0.16875981161695447
77,0.017454500279520467,0.1695447409733124
78,0.017578731598235916,0.17111459968602827
79,0.017702962916951365,0.17111459968602827
80,0.017889309895024536,0.17111459968602827
81,0.018013541213739985,0.17111459968602827
82,0.018075656873097708,0.17346938775510204
83,0.01813777253245543,0.17425431711145997
84,0.01826200385117088,0.17425431711145997
85,0.018324119510528605,0.17425431711145997
86,0.018448350829244054,0.17425431711145997
87,0.018510466488601777,0.17425431711145997
88,0.01869681346667495,0.17425431711145997
89,0.019131623082179017,0.1750392464678179
90,0.019255854400894466,0.17660910518053374
91,0.019255854400894466,0.1781789638932496
92,0.01931797006025219,0.17896389324960754
93,0.019380085719609915,0.17896389324960754
94,0.02006335797254488,0.1836734693877551
95,0.020187589291260327,0.1836734693877551
96,0.020187589291260327,0.18445839874411302
97,0.02043605192869122,0.18445839874411302
98,0.020622398906764396,0.18445839874411302
99,0.020746630225479845,0.18445839874411302
100,0.020932977203553017,0.18524332810047095
101,0.020932977203553017,0.18602825745682888
102,0.02099509286291074,0.18602825745682888
103,0.02099509286291074,0.18681318681318682
104,0.021057208522268465,0.18681318681318682
105,0.02118143984098391,0.18838304552590268
106,0.02130567115969936,0.1891679748822606
107,0.021367786819057086,0.1891679748822606
108,0.021678365115845706,0.19073783359497645
109,0.02205105907199205,0.19230769230769232
110,0.022610100006211567,0.19544740973312402
111,0.02285856264364246,0.19544740973312402
112,0.02329337225914653,0.19623233908948196
113,0.02341760357786198,0.19623233908948196
114,0.023541834896577428,0.1978021978021978
115,0.023666066215292877,0.2001569858712716
116,0.023666066215292877,0.20094191522762953
117,0.0237281818746506,0.20094191522762953
118,0.02751723709547177,0.22213500784929358
119,0.028200509348406733,0.2260596546310832
120,0.02826262500776446,0.22684458398744112
121,0.028386856326479904,0.22684458398744112
122,0.03167898627243928,0.24489795918367346
123,0.031865333250512454,0.2456828885400314
124,0.031927448909870176,0.2456828885400314
125,0.0322380272066588,0.24646781789638933
126,0.03236225852537425,0.24725274725274726
127,0.033728803031244176,0.24803767660910517
128,0.033728803031244176,0.2488226059654631
129,0.0337909186906019,0.2488226059654631
130,0.03422572830610597,0.2488226059654631
131,0.03633766072426859,0.2543171114599686
132,0.039194981054723896,0.2708006279434851
133,0.039194981054723896,0.271585557299843
134,0.03956767501087024,0.27237048665620095
135,0.03962979067022796,0.2731554160125589
136,0.03962979067022796,0.2739403453689168
137,0.042238648363252376,0.2794348508634223
138,0.04714578545251258,0.3029827315541601
139,0.047270016771228024,0.30376766091051804
140,0.047394248089943476,0.30376766091051804
141,0.047394248089943476,0.304552590266876
142,0.04751847940865892,0.304552590266876
143,0.05385427666314678,0.3194662480376766
144,0.0539163923225045,0.3202511773940345
145,0.05447543325672402,0.3202511773940345
146,0.05447543325672402,0.3218210361067504
147,0.06211565935772408,0.34065934065934067
148,0.062177775017081806,0.3414442700156986
149,0.062177775017081806,0.34222919937205654
150,0.06354431952295174,0.34301412872841447
151,0.06366855084166718,0.34379905808477235
152,0.06565625194111435,0.347723704866562
153,0.06820299397478104,0.3563579277864992
154,0.06838934095285422,0.35714285714285715
155,0.06851357227156966,0.35714285714285715
156,0.06863780359028511,0.3579277864992151
157,0.06863780359028511,0.358712715855573
158,0.07491148518541524,0.38461538461538464
159,0.07497360084477296,0.38461538461538464
160,0.07515994782284614,0.38461538461538464
161,0.07522206348220387,0.38461538461538464
162,0.07547052611963476,0.38461538461538464
163,0.07565687309770794,0.38461538461538464
164,0.07590533573513883,0.38461538461538464
165,0.07596745139449655,0.38461538461538464
166,0.07646437666935835,0.38461538461538464
167,0.07652649232871607,0.38461538461538464
168,0.07783092117522827,0.38618524332810045
169,0.08205478601155351,0.3963893249607535
170,0.0823032486489844,0.3963893249607535
171,0.08236536430834214,0.3963893249607535
172,0.08248959562705759,0.3963893249607535
173,0.08478787502329337,0.4050235478806907
174,0.0931113733772284,0.44427001569858715
175,0.0931113733772284,0.44505494505494503
176,0.09329772035530157,0.4466248037676609
177,0.09335983601465929,0.4466248037676609
178,0.0936082986520902,0.4466248037676609
179,0.09367041431144792,0.4466248037676609
180,0.09385676128952108,0.4466248037676609
181,0.09398099260823653,0.4466248037676609
182,0.09416733958630971,0.4474097331240188
183,0.09454003354245605,0.44819466248037676
184,0.09503695881731784,0.44819466248037676
185,0.09559599975153736,0.44819466248037676
186,0.09565811541089508,0.44819466248037676
187,0.09584446238896827,0.4489795918367347
188,0.10454065469904963,0.45839874411302983
189,0.10466488601776508,0.45839874411302983
190,0.10478911733648053,0.45918367346938777
191,0.10485123299583825,0.45918367346938777
192,0.11857879371389528,0.4803767660910518
193,0.11870302503261072,0.4803767660910518
194,0.11876514069196845,0.48194662480376765
195,0.12069072613205789,0.48744113029827313
196,0.12081495745077334,0.48744113029827313
197,0.12112553574756196,0.48744113029827313
198,0.1214982297037083,0.489010989010989
199,0.12162246102242376,0.489010989010989
200,0.12211938629728554,0.49058084772370486
201,0.12286477420957824,0.49607535321821034
202,0.12466612833095224,0.49921507064364207
203,0.12497670662774085,0.49921507064364207
204,0.12988384371700107,0.5078492935635793
205,0.12994595937635878,0.5078492935635793
206,0.13007019069507422,0.5078492935635793
207,0.13013230635443196,0.5078492935635793
208,0.13118827256351326,0.5094191522762951
209,0.13143673520094415,0.5094191522762951
210,0.1315609665196596,0.5094191522762951
211,0.13162308217901733,0.5094191522762951
212,0.1318094291570905,0.5094191522762951
213,0.1320578917945214,0.5094191522762951
214,0.1321200074538791,0.5094191522762951
215,0.13236847009131003,0.5094191522762951
216,0.13243058575066774,0.5094191522762951
217,0.13280327970681408,0.5125588697017268
218,0.1328653953661718,0.5125588697017268
219,0.13354866761910678,0.5133437990580848
220,0.13367289893782222,0.5133437990580848
221,0.13379713025653767,0.5133437990580848
222,0.13448040250947263,0.5133437990580848
223,0.13454251816883037,0.5133437990580848
224,0.13454251816883037,0.5141287284144427
225,0.13460463382818807,0.5149136577708007
226,0.13460463382818807,0.5156985871271585
227,0.134853096465619,0.5180533751962323
228,0.13497732778433444,0.5188383045525903
229,0.1351636747624076,0.5188383045525903
230,0.13535002174048077,0.5196232339089482
231,0.13547425305919622,0.5196232339089482
232,0.13994658053295236,0.5251177394034537
233,0.14000869619231007,0.5251177394034537
234,0.14013292751102552,0.5259026687598116
235,0.14044350580781415,0.5259026687598116
236,0.14094043108267595,0.5282574568288854
237,0.14156158767625318,0.5298273155416012
238,0.14168581899496863,0.5298273155416012
239,0.14299024784148084,0.5321821036106751
240,0.14354928877570036,0.532967032967033
241,0.14373563575377352,0.532967032967033
242,0.14435679234735077,0.532967032967033
243,0.14441890800670848,0.533751962323391
244,0.14454313932542395,0.5345368916797488
245,0.1449158332815703,0.5376766091051806
246,0.144977948940928,0.5376766091051806
247,0.14516429591900118,0.5376766091051806
248,0.14528852723771662,0.5376766091051806
249,0.1454748742157898,0.5384615384615384
250,0.14559910553450525,0.5384615384615384
251,0.1457233368532207,0.5384615384615384
252,0.1457233368532207,0.5392464678178964
253,0.14578545251257843,0.5392464678178964
254,0.1467171874029443,0.5392464678178964
255,0.14820796322752966,0.5400313971742543
256,0.1503198956456923,0.542386185243328
257,0.15746319647183055,0.565149136577708
258,0.15752531213118828,0.5659340659340659
259,0.15771165910926144,0.5659340659340659
260,0.1580843530654078,0.5667189952904239
261,0.1581464687247655,0.5667189952904239
262,0.1581464687247655,0.5675039246467818
263,0.1588918566370582,0.5675039246467818
264,0.15945089757127773,0.5682888540031397
265,0.15945089757127773,0.5690737833594977
266,0.16106590471457854,0.5690737833594977
267,0.16112802037393628,0.5690737833594977
268,0.16112802037393628,0.5698587127158555
269,0.16125225169265173,0.5698587127158555
270,0.16143859867072488,0.5698587127158555
271,0.1617491769675135,0.5698587127158555
272,0.16181129262687124,0.5698587127158555
273,0.1619976396049444,0.5698587127158555
274,0.16237033356109076,0.5714285714285714
275,0.1624945648798062,0.5714285714285714
276,0.16858189949686317,0.5808477237048666
277,0.16870613081557861,0.5808477237048666
278,0.16982421268401765,0.5824175824175825
279,0.16988632834337536,0.5824175824175825
280,0.1700105596620908,0.5832025117739403
281,0.1717497981241071,0.5886970172684458
282,0.17187402944282254,0.5886970172684458
283,0.1720603764208957,0.5886970172684458
284,0.17212249208025343,0.5886970172684458
285,0.1723088390583266,0.5886970172684458
286,0.17299211131126158,0.5894819466248038
287,0.1741101931797006,0.5902668759811617
288,0.17417230883905832,0.5902668759811617
289,0.17417230883905832,0.5910518053375197
290,0.17423442449841606,0.5910518053375197
291,0.17448288713584695,0.5910518053375197
292,0.17510404372942417,0.5910518053375197
293,0.17510404372942417,0.5918367346938775
294,0.1753525063668551,0.5918367346938775
295,0.17572520032300143,0.5918367346938775
296,0.1759115473010746,0.5918367346938775
297,0.17671905087272502,0.5957613814756672
298,0.17671905087272502,0.597331240188383
299,0.17690539785079817,0.598116169544741
300,0.1772159761475868,0.598116169544741
301,0.1772159761475868,0.5996860282574569
302,0.17727809180694454,0.5996860282574569
303,0.1844213926330828,0.6208791208791209
304,0.18684390334803405,0.6232339089481946
305,0.1872165973041804,0.6240188383045526
306,0.1872787129635381,0.6240188383045526
307,0.18758929126032672,0.6248037676609105
308,0.1877756382383999,0.6248037676609105
309,0.1895769923597739,0.6271585557299842
310,0.1896391080191316,0.6271585557299842
311,0.1896391080191316,0.6287284144427001
312,0.18976333933784706,0.6287284144427001
313,0.19019814895335113,0.6287284144427001
314,0.1924343126902292,0.6295133437990581
315,0.19442201378967638,0.6342229199372057
316,0.1952916330206845,0.6350078492935636
317,0.19554009565811542,0.6350078492935636
318,0.19591278961426176,0.6350078492935636
319,0.19957761351636746,0.6459968602825745
320,0.1996397291757252,0.6459968602825745
321,0.20193800857196098,0.6475667189952904
322,0.20231070252810734,0.6475667189952904
323,0.2024970495061805,0.6483516483516484
324,0.20255916516553824,0.6491365777080063
325,0.20342878439654638,0.6499215070643642
326,0.2034909000559041,0.6499215070643642
327,0.20386359401205043,0.6499215070643642
328,0.2039878253307659,0.6499215070643642
329,0.2040499409901236,0.6499215070643642
330,0.2042984036275545,0.6499215070643642
331,0.20442263494626994,0.6499215070643642
332,0.20498167588048946,0.6507064364207221
333,0.20523013851792038,0.6507064364207221
334,0.20547860115535127,0.6507064364207221
335,0.20572706379278216,0.6514913657770801
336,0.20591341077085534,0.6514913657770801
337,0.2083980371451643,0.6538461538461539
338,0.20852226846387975,0.6538461538461539
339,0.2088949624200261,0.6546310832025117
340,0.2110068948381887,0.6569858712715856
341,0.21106901049754642,0.6569858712715856
342,0.21628672588359527,0.6640502354788069
343,0.21833654264240016,0.6703296703296703
344,0.2184607739611156,0.6711145996860283
345,0.2223119448412945,0.673469387755102
346,0.22237406050065223,0.673469387755102
347,0.22249829181936767,0.673469387755102
348,0.22374060500652215,0.67425431711146
349,0.22405118330331075,0.67425431711146
350,0.2241132989626685,0.67425431711146
351,0.22964159264550593,0.685243328100471
352,0.23560469594384745,0.6985871271585558
353,0.23846201627430275,0.7032967032967034
354,0.24430088825392882,0.7080062794348508
355,0.2445493508913597,0.7080062794348508
356,0.2447356978694329,0.7095761381475667
357,0.24492204484750604,0.7095761381475667
358,0.26399155227032733,0.7268445839874411
359,0.2640536679296851,0.7268445839874411
360,0.2642400149077582,0.7268445839874411
361,0.2643642462264737,0.7276295133437991
362,0.2644884775451891,0.7276295133437991
363,0.26498540282005095,0.7291993720565149
364,0.26510963413876637,0.7291993720565149
365,0.26517174979812413,0.7291993720565149
366,0.26660040996335177,0.7307692307692307
367,0.27430275172370955,0.7362637362637363
368,0.2746754456798559,0.7362637362637363
369,0.27479967699857133,0.7362637362637363
370,0.27486179265792904,0.7362637362637363
371,0.2757314118889372,0.7362637362637363
372,0.27585564320765266,0.7362637362637363
373,0.3004534443133114,0.7582417582417582
374,0.3007640226101,0.7582417582417582
